,price,yellow_card_champ,yellow_card_cup,goal_continent,assist_continent,yellow_card_continent,score_goal_cup,score_goal_champ,score_goals_selection,score_assist_cup,score_assist_champ,score_selections_nation
1576,150000.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10897,250000.0,28.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0
8599,400000.0,29.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,4.0,5.0
389,600000.0,47.0,2.0,0.0,1.0,2.0,0.0,22.0,0.0,2.0,3.0,0.0
4218,1500000.0,14.0,1.0,1.0,0.0,0.0,3.0,21.0,0.0,2.0,29.0,11.0
2023,3500000.0,44.0,0.0,0.0,0.0,2.0,0.0,31.0,1.0,1.0,36.0,27.0
956,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7436,150000.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7376,125000.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7122,325000.0,36.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
12100,600000.0,23.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,21.0,0.0
3481,600000.0,9.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,33.0,2.0
7558,250000.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0
7295,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,250000.0,8.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,12.0,0.0
3791,4000000.0,9.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,4.0
10676,50000.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1376,75000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10503,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0
5379,25000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2503,600000.0,13.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
3458,400000.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11428,700000.0,7.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,5.0,3.0
3469,450000.0,22.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0
720,300000.0,47.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,21.0,11.0
5156,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
960,2000000.0,53.0,1.0,1.0,0.0,2.0,0.0,18.0,0.0,1.0,9.0,0.0
2011,2500000.0,42.0,2.0,9.0,3.0,6.0,3.0,37.0,3.0,0.0,17.0,14.0
4241,150000.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
8185,500000.0,26.0,1.0,0.0,0.0,0.0,2.0,24.0,0.0,2.0,25.0,0.0
9446,1500000.0,43.0,2.0,2.0,2.0,1.0,0.0,22.0,0.0,0.0,16.0,0.0
5940,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6002,150000.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6685,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10594,75000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2077,550000.0,24.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,2.0,9.0,0.0
2805,350000.0,58.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,11.0,1.0
8574,700000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11853,425000.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,11.0,0.0
619,3000000.0,36.0,1.0,7.0,3.0,3.0,7.0,46.0,0.0,4.0,51.0,14.0
3730,750000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0
1088,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10496,125000.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
1099,250000.0,20.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,16.0,3.0
2120,500000.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
8524,500000.0,81.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0
896,1500000.0,32.0,3.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,2.0,5.0
4379,1800000.0,22.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,12.0,1.0
4186,1000000.0,10.0,2.0,0.0,0.0,0.0,11.0,34.0,1.0,3.0,26.0,5.0
3510,300000.0,28.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0
8237,1500000.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0
658,2500000.0,42.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,9.0,3.0
8836,250000.0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,10.0
4300,1800000.0,86.0,4.0,0.0,1.0,0.0,0.0,8.0,4.0,1.0,21.0,49.0
6460,75000.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0
8755,1500000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
12551,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11327,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916,400000.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
9714,250000.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0
4463,1800000.0,15.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,31.0,0.0
3229,1000000.0,10.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,7.0,12.0
8748,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8460,700000.0,27.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
5292,600000.0,34.0,0.0,4.0,3.0,0.0,0.0,44.0,10.0,0.0,39.0,41.0
6816,200000.0,12.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0
3910,250000.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200,9000000.0,16.0,1.0,0.0,0.0,0.0,5.0,23.0,1.0,5.0,11.0,16.0
8819,2500000.0,10.0,3.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,11.0,5.0
7679,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6196,350000.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
9932,300000.0,19.0,1.0,1.0,4.0,0.0,1.0,27.0,25.0,1.0,9.0,126.0
11558,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7812,75000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,500000.0,39.0,5.0,0.0,0.0,0.0,2.0,37.0,0.0,3.0,21.0,0.0
8255,1000000.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3704,5000000.0,45.0,1.0,4.0,5.0,6.0,0.0,29.0,0.0,0.0,30.0,0.0
5550,1250000.0,5.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,13.0,0.0
9238,2000000.0,28.0,3.0,13.0,7.0,7.0,2.0,64.0,0.0,0.0,60.0,0.0
10938,200000.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15.0,3.0
5469,200000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
3694,900000.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0
289,65000000.0,29.0,1.0,3.0,3.0,3.0,0.0,38.0,5.0,0.0,33.0,33.0
12066,1800000.0,12.0,1.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,12.0,0.0
4963,100000.0,16.0,2.0,0.0,0.0,0.0,2.0,19.0,0.0,5.0,12.0,0.0
3762,2000000.0,28.0,0.0,0.0,3.0,2.0,0.0,12.0,1.0,0.0,11.0,12.0
12603,50000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
650,800000.0,15.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,29.0,5.0
6661,275000.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0
7278,400000.0,9.0,3.0,0.0,0.0,0.0,4.0,9.0,0.0,2.0,3.0,0.0
1060,5000000.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
3991,300000.0,52.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,13.0,0.0
1252,150000.0,21.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,14.0,0.0
10762,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,300000.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0
1841,250000.0,48.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,7.0,0.0
4311,3500000.0,47.0,2.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,12.0,2.0
12205,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
9059,250000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9756,250000.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7578,175000.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
11101,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11170,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7646,800000.0,33.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,1.0,13.0,0.0
8694,450000.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,7.0
5078,50000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9880,500000.0,58.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,2.0
682,20000000.0,8.0,0.0,6.0,2.0,2.0,0.0,19.0,2.0,0.0,22.0,30.0
7775,150000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,1000000.0,30.0,2.0,0.0,0.0,0.0,2.0,29.0,0.0,2.0,27.0,0.0
9035,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,7000000.0,30.0,1.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,17.0,0.0
9213,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,1000000.0,104.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,16.0,14.0
9701,100000.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7292,150000.0,11.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
9216,2000000.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
6936,250000.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0
12022,1200000.0,47.0,1.0,0.0,0.0,0.0,4.0,63.0,2.0,1.0,22.0,28.0
12522,1000000.0,13.0,1.0,7.0,12.0,8.0,3.0,21.0,6.0,2.0,14.0,38.0
3761,7500000.0,30.0,0.0,4.0,6.0,5.0,0.0,46.0,2.0,0.0,48.0,28.0
2071,300000.0,12.0,1.0,0.0,0.0,0.0,5.0,28.0,1.0,1.0,10.0,38.0
1303,2800000.0,51.0,2.0,5.0,6.0,6.0,3.0,84.0,2.0,2.0,70.0,7.0
7466,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7347,275000.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
9080,250000.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
7087,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9751,75000.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12363,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8927,300000.0,44.0,4.0,0.0,0.0,0.0,3.0,43.0,0.0,2.0,26.0,0.0
7140,800000.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0
6063,900000.0,22.0,2.0,0.0,0.0,0.0,3.0,30.0,5.0,4.0,25.0,11.0
9733,50000.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6909,250000.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
1192,175000.0,24.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0
2967,350000.0,33.0,2.0,0.0,0.0,0.0,7.0,19.0,0.0,3.0,24.0,0.0
6791,175000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,150000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,100000.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6441,250000.0,11.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,1.0,15.0,2.0
7485,200000.0,14.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,8.0,0.0
8655,600000.0,41.0,3.0,0.0,0.0,0.0,1.0,44.0,0.0,3.0,34.0,0.0
4591,5000000.0,56.0,0.0,0.0,1.0,2.0,0.0,17.0,0.0,0.0,20.0,6.0
11282,175000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,3000000.0,19.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0
4931,175000.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
7129,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
10688,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
2189,150000.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,7.0,21.0
10411,25000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12238,500000.0,27.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,7.0,21.0
11296,25000.0,8.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0
4706,3500000.0,0.0,0.0,5.0,2.0,0.0,3.0,13.0,0.0,0.0,11.0,1.0
3236,250000.0,20.0,1.0,2.0,2.0,2.0,4.0,40.0,2.0,3.0,34.0,21.0
4097,600000.0,14.0,1.0,0.0,0.0,0.0,2.0,21.0,6.0,2.0,16.0,16.0
2400,400000.0,11.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0,4.0,9.0,0.0
9112,600000.0,22.0,1.0,6.0,1.0,1.0,2.0,40.0,0.0,0.0,23.0,0.0
5420,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11020,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9580,450000.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,5.0,14.0
8154,800000.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8935,1500000.0,14.0,0.0,0.0,4.0,1.0,0.0,30.0,0.0,0.0,24.0,0.0
3301,1500000.0,13.0,0.0,5.0,5.0,0.0,2.0,20.0,0.0,4.0,28.0,26.0
3660,900000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6186,275000.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0
12409,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,400000.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,18.0,0.0
8709,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,2.0
5522,150000.0,24.0,1.0,0.0,0.0,0.0,5.0,17.0,0.0,1.0,15.0,0.0
1881,750000.0,37.0,1.0,0.0,2.0,5.0,2.0,18.0,3.0,1.0,15.0,28.0
2702,100000.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0
1414,300000.0,51.0,2.0,0.0,0.0,3.0,1.0,31.0,1.0,0.0,16.0,23.0
3203,3500000.0,67.0,6.0,2.0,5.0,3.0,3.0,41.0,0.0,6.0,44.0,0.0
10024,100000.0,26.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,2.0,0.0
1861,200000.0,29.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,23.0,1.0
6484,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9861,300000.0,9.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,15.0,2.0
6073,350000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
9007,350000.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
12483,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
981,20000000.0,7.0,1.0,3.0,1.0,1.0,1.0,15.0,3.0,0.0,15.0,20.0
8184,400000.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
3043,450000.0,67.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0
1474,300000.0,11.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,1.0,14.0,3.0
8593,175000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1168,750000.0,37.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,26.0,0.0
9473,900000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
126,3000000.0,11.0,1.0,1.0,1.0,1.0,4.0,33.0,0.0,11.0,36.0,6.0
8039,300000.0,48.0,0.0,2.0,1.0,2.0,0.0,23.0,0.0,0.0,8.0,1.0
6326,175000.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
11589,100000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8739,175000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9836,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,700000.0,32.0,6.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,30.0,1.0
836,2500000.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
3625,275000.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,9.0
10060,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
403,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11543,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3681,400000.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,1.0
1156,1000000.0,22.0,4.0,1.0,2.0,0.0,10.0,48.0,3.0,14.0,66.0,18.0
57,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,3500000.0,13.0,2.0,14.0,9.0,2.0,10.0,49.0,1.0,5.0,31.0,2.0
407,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,450000.0,16.0,0.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,32.0,0.0
1504,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,950000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7976,1000000.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0
11253,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7175,100000.0,29.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0
6814,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12562,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,150000.0,34.0,6.0,1.0,1.0,0.0,3.0,34.0,0.0,4.0,37.0,2.0
1256,150000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,1000000.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0
8535,600000.0,27.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0
688,27000000.0,51.0,4.0,1.0,1.0,8.0,2.0,29.0,4.0,1.0,25.0,34.0
3452,200000.0,16.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0
11657,25000.0,6.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
12302,25000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
948,4000000.0,17.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,14.0,6.0
8165,1000000.0,17.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,2.0
5401,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
3818,500000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12437,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9468,2000000.0,24.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,7.0
11329,300000.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0
7580,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6529,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6932,250000.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0
2545,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5235,250000.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0
12083,75000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11320,350000.0,13.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0
417,25000.0,6.0,0.0,4.0,0.0,0.0,1.0,53.0,0.0,0.0,5.0,0.0
11814,275000.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0
2267,1100000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6475,350000.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0
12372,850000.0,17.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,13.0,0.0
11031,700000.0,14.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,0.0,10.0,0.0
790,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,1500000.0,14.0,0.0,1.0,0.0,0.0,3.0,39.0,0.0,2.0,29.0,3.0
5525,500000.0,7.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,19.0,0.0
4535,25000000.0,6.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,26.0,9.0
1849,150000.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0
10351,300000.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0
9806,500000.0,40.0,4.0,5.0,0.0,2.0,7.0,65.0,5.0,1.0,18.0,21.0
11932,900000.0,23.0,3.0,4.0,5.0,2.0,2.0,21.0,0.0,9.0,38.0,2.0
311,400000.0,26.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,32.0,0.0
6583,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11757,200000.0,24.0,0.0,0.0,0.0,0.0,1.0,18.0,7.0,4.0,13.0,32.0
6890,200000.0,21.0,0.0,1.0,1.0,0.0,1.0,25.0,1.0,0.0,9.0,5.0
11181,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12093,75000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
770,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1387,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
9960,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245,700000.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0
654,12000000.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0
5459,700000.0,48.0,2.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,15.0,0.0
10898,100000.0,43.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,21.0,0.0
3585,400000.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0
1671,1250000.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,12.0,19.0
